course_num,dept,catalog_num,course_name,topic,section_type,section_num,open_seats,total_seats,reserves,percentage,time_recorded
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-18 16:56:22.231479"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 06:56:24.376434"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:03:35.355108"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:09:53.392902"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:15:45.334927"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:21:52.457811"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:27:44.963551"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:33:50.989742"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:39:45.331330"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:45:36.780899"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:51:33.731002"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-27 07:57:23.903775"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 06:54:39.293204"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:01:56.090532"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:08:38.261632"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:14:58.224960"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:21:44.400220"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:28:21.998298"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:34:42.950138"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:42:24.676297"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:50:35.437977"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-28 07:58:41.646355"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-29 07:01:23.635981"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-29 07:11:39.277734"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-29 07:19:51.886393"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-29 07:28:35.269524"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-29 07:37:50.790601"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-29 07:47:03.791638"
2722,ARABIC,101,"Elementary Arabic",-,Lecture,1,18,18,No,0.0,"2021-10-29 07:55:33.328331"
