course_num,dept,catalog_num,course_name,topic,section_type,section_num,open_seats,total_seats,reserves,percentage,time_recorded
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-18 16:58:54.708695"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:00:49.876760"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:07:27.385907"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:13:30.292214"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:19:34.274907"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:25:29.039358"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:31:35.092940"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:37:31.227719"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:43:14.764851"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:49:10.627005"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 07:55:13.402770"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-27 08:02:22.130780"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,15,15,No,0.0,"2021-10-28 06:58:29.308204"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,12,15,No,20.0,"2021-10-28 07:06:06.733797"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,12,15,No,20.0,"2021-10-28 07:12:31.814480"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,11,15,No,26.6666666666667,"2021-10-28 07:19:09.613579"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,11,15,No,26.6666666666667,"2021-10-28 07:25:41.019782"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,10,15,No,33.3333333333333,"2021-10-28 07:32:31.558783"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,10,15,No,33.3333333333333,"2021-10-28 07:39:17.590017"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,10,15,No,33.3333333333333,"2021-10-28 07:46:44.787592"
3388,SES,396S,"Language in Immigrant America",-,SEM,1,10,15,No,33.3333333333333,"2021-10-28 07:55:18.841605"
