course_num,dept,catalog_num,course_name,topic,section_type,section_num,open_seats,total_seats,reserves,percentage,time_recorded
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-18 16:57:50.794338"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 06:58:35.980447"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:05:43.290664"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:11:47.627396"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:17:43.400973"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:23:39.484898"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:30:09.465492"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:35:48.593490"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:41:48.299638"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:47:34.799541"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:53:35.682924"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-27 07:59:31.555494"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-28 06:56:41.913493"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-28 07:04:22.097181"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-28 07:10:45.900488"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-28 07:17:05.762463"
3186,IE,302,"Fieldwork Methods: Cultural Analysis and Interpretation",-,Lecture,1,30,30,No,0.0,"2021-10-28 07:23:53.337394"
